SetID,Date,Time,Contact,Direction,Message
77,2026-03-20,15:38,Priya,Received,Call me when free.
77,2026-03-20,15:44,Mom,Received,Thanks!
77,2026-03-20,16:07,Aarav,Sent,Running late by 10 mins.
77,2026-03-20,16:16,Priya,Sent,Thanks!
77,2026-03-20,16:54,Ankit,Received,On my way.
78,2026-03-20,09:12,Ankit,Received,Can you pick up milk?
78,2026-03-20,10:35,Sister,Sent,Done.
78,2026-03-20,11:56,Priya,Sent,Meeting started.
78,2026-03-20,13:16,Ankit,Sent,Sounds good!
78,2026-03-20,13:34,Rohan,Sent,I'm outside.
78,2026-03-20,14:56,Sister,Received,Reached home.
78,2026-03-20,15:02,Aarav,Received,Where are you?
78,2026-03-20,16:07,Karan,Sent,Good morning 😊
78,2026-03-20,17:26,Meera,Received,Meeting started.
78,2026-03-20,17:48,Boss,Sent,Traffic is bad.
78,2026-03-20,18:26,Rohan,Sent,I'm outside.
78,2026-03-20,19:33,Karan,Sent,I'll call later.
78,2026-03-20,19:50,Rohan,Sent,Good morning 😊
78,2026-03-20,20:06,Priya,Sent,See you tomorrow.
78,2026-03-20,20:49,Rahul,Received,Sounds good!
78,2026-03-20,21:01,Boss,Sent,No problem.
78,2026-03-20,22:18,Priya,Sent,See you tomorrow.
78,2026-03-20,22:36,Dad,Sent,Good night.
78,2026-03-20,22:41,Rohan,Sent,Where are you?
78,2026-03-21,00:08,Neha,Sent,Thanks!
78,2026-03-21,01:30,Priya,Received,Done.
78,2026-03-21,02:30,Sister,Received,Where are you?
78,2026-03-21,03:11,Mom,Sent,Done.
78,2026-03-21,03:53,Neha,Sent,On my way.
78,2026-03-21,05:01,Meera,Received,Reached home.
78,2026-03-21,06:29,Boss,Sent,Where are you?
78,2026-03-21,07:16,Unknown,Received,Have lunch?
78,2026-03-21,07:23,Priya,Received,Can you pick up milk?
78,2026-03-21,07:26,Mom,Sent,Okay.
78,2026-03-21,08:35,Ankit,Received,Have lunch?
78,2026-03-21,09:59,Meera,Received,Let's meet at 6.
78,2026-03-21,10:14,Neha,Sent,Good morning 😊
78,2026-03-21,11:34,Sister,Received,Okay.
78,2026-03-21,12:00,Neha,Sent,Call me when free.
78,2026-03-21,12:52,Dad,Received,Good morning 😊
78,2026-03-21,13:10,Mom,Received,Done.
78,2026-03-21,14:15,Unknown,Sent,Where are you?
78,2026-03-21,15:24,Boss,Sent,Have lunch?
78,2026-03-21,15:44,Rohan,Received,Good morning 😊
78,2026-03-21,16:22,Mom,Sent,Thanks!
78,2026-03-21,16:33,Ankit,Sent,Meeting started.
78,2026-03-21,17:54,Rahul,Received,I'm outside.
78,2026-03-21,18:18,Neha,Received,Good night.
78,2026-03-21,18:25,Neha,Sent,See you tomorrow.
78,2026-03-21,19:12,Karan,Received,Running late by 10 mins.
78,2026-03-21,19:24,Mom,Received,Have lunch?
78,2026-03-21,20:26,Office,Received,Can you send the notes?
78,2026-03-21,21:50,Neha,Sent,Okay.
78,2026-03-21,23:20,Boss,Sent,Okay.
78,2026-03-21,23:36,Mom,Received,See you tomorrow.
79,2026-03-21,08:43,Mom,Sent,Call me when free.
79,2026-03-21,09:30,Boss,Received,Reached home.
79,2026-03-21,09:52,Dad,Received,Running late by 10 mins.
79,2026-03-21,10:43,Sister,Sent,Can you send the notes?
79,2026-03-21,11:37,Priya,Received,Thanks!
79,2026-03-21,12:57,Neha,Received,Good morning 😊
79,2026-03-21,13:48,Rohan,Received,Traffic is bad.
79,2026-03-21,14:29,Karan,Sent,Reached home.
79,2026-03-21,15:32,Mom,Sent,On my way.
79,2026-03-21,16:55,Boss,Sent,Traffic is bad.
79,2026-03-21,18:16,Karan,Received,On my way.
79,2026-03-21,19:21,Neha,Sent,Thanks!
79,2026-03-21,19:39,Mom,Sent,Sounds good!
79,2026-03-21,20:11,Aarav,Sent,On my way.
79,2026-03-21,21:39,Unknown,Received,Can you send the notes?
79,2026-03-21,22:15,Boss,Received,Good night.
79,2026-03-21,22:53,Boss,Sent,No problem.
79,2026-03-22,00:05,Unknown,Sent,Meeting started.
79,2026-03-22,01:22,Rahul,Received,Okay.
79,2026-03-22,01:35,Dad,Received,Thanks!
79,2026-03-22,02:12,Rahul,Received,Can you send the notes?
79,2026-03-22,02:47,Ankit,Sent,Running late by 10 mins.
79,2026-03-22,03:38,Mom,Received,Thanks!
79,2026-03-22,04:30,Priya,Received,Meeting started.
79,2026-03-22,05:01,Ankit,Received,On my way.
79,2026-03-22,05:20,Rahul,Sent,Okay.
79,2026-03-22,06:24,Office,Received,Have lunch?
79,2026-03-22,06:47,Unknown,Sent,Call me when free.
79,2026-03-22,07:35,Boss,Received,Where are you?
79,2026-03-22,08:32,Sister,Received,Reached home.
79,2026-03-22,08:51,Rahul,Received,Have lunch?
79,2026-03-22,09:35,Mom,Received,On my way.
79,2026-03-22,10:18,Meera,Received,Can you send the notes?
79,2026-03-22,11:09,Sister,Sent,No problem.
79,2026-03-22,12:15,Rohan,Sent,Can you pick up milk?
79,2026-03-22,12:17,Priya,Received,Done.
79,2026-03-22,13:40,Rahul,Received,Good night.
79,2026-03-22,13:48,Meera,Received,I'm outside.
79,2026-03-22,13:59,Meera,Sent,Can you send the notes?
79,2026-03-22,14:57,Aarav,Received,Traffic is bad.
79,2026-03-22,15:25,Neha,Received,Where are you?
79,2026-03-22,16:01,Priya,Sent,Call me when free.
79,2026-03-22,16:58,Rahul,Received,Meeting started.
79,2026-03-22,17:34,Priya,Received,Let's meet at 6.
79,2026-03-22,18:01,Rohan,Sent,On my way.
79,2026-03-22,19:21,Ankit,Received,Reached home.
79,2026-03-22,19:31,Karan,Received,Can you send the notes?
79,2026-03-22,19:39,Ankit,Sent,Where are you?
79,2026-03-22,20:09,Meera,Received,Good night.
79,2026-03-22,20:26,Mom,Sent,Running late by 10 mins.
80,2026-03-22,09:27,Rohan,Received,Thanks!
80,2026-03-22,10:41,Mom,Sent,On my way.
80,2026-03-22,11:59,Ankit,Sent,Good night.
80,2026-03-22,12:01,Priya,Received,On my way.
80,2026-03-22,13:06,Priya,Received,I'm outside.
80,2026-03-22,13:35,Meera,Received,Done.
80,2026-03-22,14:50,Meera,Received,Call me when free.
80,2026-03-22,15:27,Mom,Sent,Have lunch?
80,2026-03-22,16:55,Rohan,Sent,Can you pick up milk?
80,2026-03-22,17:15,Rohan,Sent,Can you pick up milk?
80,2026-03-22,17:20,Neha,Received,Running late by 10 mins.
80,2026-03-22,17:51,Rohan,Received,I'll call later.
80,2026-03-22,19:14,Unknown,Received,Meeting started.
80,2026-03-22,20:26,Meera,Received,I'm outside.
80,2026-03-22,20:36,Mom,Sent,Where are you?
80,2026-03-22,20:56,Rohan,Received,No problem.
80,2026-03-22,21:38,Rahul,Sent,Traffic is bad.
80,2026-03-22,23:01,Neha,Sent,Call me when free.
80,2026-03-23,00:29,Rohan,Received,Good morning 😊
80,2026-03-23,00:49,Unknown,Sent,See you tomorrow.
80,2026-03-23,01:11,Aarav,Received,Let's meet at 6.
80,2026-03-23,01:55,Meera,Received,On my way.
80,2026-03-23,03:04,Office,Sent,Okay.
80,2026-03-23,03:42,Dad,Sent,Good morning 😊
80,2026-03-23,04:10,Dad,Sent,Running late by 10 mins.
80,2026-03-23,04:58,Meera,Received,Done.
80,2026-03-23,05:05,Meera,Sent,Can you pick up milk?
80,2026-03-23,05:48,Mom,Sent,On my way.
80,2026-03-23,06:21,Unknown,Received,Can you pick up milk?
80,2026-03-23,06:49,Priya,Received,Thanks!
80,2026-03-23,07:25,Dad,Sent,Reached home.
80,2026-03-23,07:59,Office,Received,I'm outside.
80,2026-03-23,08:50,Boss,Sent,Reached home.
80,2026-03-23,10:12,Rahul,Sent,I'm outside.
80,2026-03-23,11:01,Priya,Sent,Thanks!
80,2026-03-23,11:43,Priya,Sent,Call me when free.
80,2026-03-23,13:10,Ankit,Sent,Sounds good!
80,2026-03-23,13:49,Rahul,Received,Where are you?
80,2026-03-23,14:14,Office,Sent,Traffic is bad.
80,2026-03-23,14:16,Neha,Received,Traffic is bad.
80,2026-03-23,14:52,Dad,Received,Where are you?
80,2026-03-23,15:24,Meera,Received,Let's meet at 6.
80,2026-03-23,16:35,Meera,Received,Good night.
80,2026-03-23,17:46,Ankit,Received,I'll call later.
80,2026-03-23,18:52,Boss,Sent,Have lunch?
80,2026-03-23,20:02,Unknown,Received,Traffic is bad.
80,2026-03-23,21:21,Mom,Received,On my way.
80,2026-03-23,22:18,Priya,Received,Done.
80,2026-03-23,22:33,Boss,Received,Let's meet at 6.
80,2026-03-23,23:08,Boss,Received,Have lunch?
81,2026-03-23,09:24,Meera,Received,Running late by 10 mins.
81,2026-03-23,10:22,Sister,Received,Done.
81,2026-03-23,10:31,Sister,Received,No problem.
81,2026-03-23,11:28,Meera,Sent,Done.
81,2026-03-23,12:04,Ankit,Sent,Reached home.
81,2026-03-23,12:34,Mom,Received,Running late by 10 mins.
81,2026-03-23,13:25,Unknown,Sent,Traffic is bad.
81,2026-03-23,13:27,Mom,Sent,Reached home.
81,2026-03-23,14:05,Meera,Received,Reached home.
81,2026-03-23,14:56,Unknown,Received,Let's meet at 6.
81,2026-03-23,14:59,Karan,Received,Reached home.
81,2026-03-23,16:01,Meera,Received,Let's meet at 6.
81,2026-03-23,16:42,Dad,Sent,Running late by 10 mins.
81,2026-03-23,17:29,Rohan,Received,Can you send the notes?
81,2026-03-23,18:54,Priya,Sent,Thanks!
81,2026-03-23,20:14,Office,Sent,Good morning 😊
81,2026-03-23,20:21,Office,Received,Running late by 10 mins.
81,2026-03-23,20:52,Aarav,Sent,Good morning 😊
81,2026-03-23,21:21,Rohan,Received,Can you pick up milk?
81,2026-03-23,21:24,Sister,Received,See you tomorrow.
81,2026-03-23,22:06,Meera,Received,See you tomorrow.
81,2026-03-23,22:19,Mom,Received,Sounds good!
81,2026-03-23,22:24,Ankit,Sent,On my way.
81,2026-03-23,23:29,Karan,Sent,Traffic is bad.
81,2026-03-24,00:03,Ankit,Sent,Call me when free.
81,2026-03-24,01:08,Rohan,Sent,Let's meet at 6.
81,2026-03-24,01:59,Sister,Received,Good morning 😊
81,2026-03-24,02:50,Priya,Sent,I'm outside.
81,2026-03-24,04:17,Dad,Received,Reached home.
81,2026-03-24,04:32,Neha,Received,Running late by 10 mins.
81,2026-03-24,05:06,Unknown,Received,Sounds good!
81,2026-03-24,05:27,Rohan,Received,Have lunch?
81,2026-03-24,06:23,Karan,Received,Sounds good!
81,2026-03-24,06:26,Boss,Received,Sounds good!
81,2026-03-24,06:51,Neha,Received,Done.
81,2026-03-24,07:27,Mom,Received,Reached home.
81,2026-03-24,08:40,Sister,Received,Let's meet at 6.
81,2026-03-24,09:25,Aarav,Sent,On my way.
81,2026-03-24,10:41,Ankit,Received,Sounds good!
81,2026-03-24,11:09,Dad,Sent,See you tomorrow.
81,2026-03-24,12:15,Boss,Sent,Where are you?
81,2026-03-24,12:35,Boss,Sent,See you tomorrow.
81,2026-03-24,13:45,Office,Received,Good night.
81,2026-03-24,14:15,Sister,Sent,On my way.
81,2026-03-24,15:11,Rohan,Sent,I'll call later.
81,2026-03-24,15:38,Priya,Sent,Can you pick up milk?
81,2026-03-24,16:56,Karan,Sent,I'm outside.
81,2026-03-24,18:03,Ankit,Received,Call me when free.
81,2026-03-24,19:26,Boss,Sent,Meeting started.
81,2026-03-24,19:29,Unknown,Sent,Traffic is bad.
82,2026-03-24,08:55,Mom,Sent,See you tomorrow.
82,2026-03-24,09:09,Dad,Received,Okay.
82,2026-03-24,09:27,Dad,Received,Done.
82,2026-03-24,10:25,Dad,Sent,Meeting started.
82,2026-03-24,11:29,Karan,Sent,Have lunch?
82,2026-03-24,12:12,Sister,Sent,Meeting started.
82,2026-03-24,12:55,Rohan,Sent,I'm outside.
82,2026-03-24,13:21,Dad,Sent,Where are you?
82,2026-03-24,14:05,Rohan,Received,Okay.
82,2026-03-24,15:27,Meera,Received,See you tomorrow.
82,2026-03-24,16:34,Aarav,Sent,No problem.
82,2026-03-24,17:10,Boss,Received,Meeting started.
82,2026-03-24,17:36,Office,Sent,Thanks!
82,2026-03-24,18:07,Boss,Sent,Call me when free.
82,2026-03-24,18:14,Mom,Received,Can you send the notes?
82,2026-03-24,19:07,Rohan,Received,I'm outside.
82,2026-03-24,19:15,Neha,Received,Can you pick up milk?
82,2026-03-24,19:17,Rohan,Received,Good night.
82,2026-03-24,19:42,Priya,Received,Have lunch?
82,2026-03-24,20:55,Dad,Sent,Thanks!
82,2026-03-24,21:01,Unknown,Sent,Sounds good!
82,2026-03-24,22:18,Meera,Received,No problem.
82,2026-03-24,22:47,Rohan,Sent,Traffic is bad.
82,2026-03-24,23:15,Karan,Sent,Meeting started.
82,2026-03-25,00:22,Unknown,Sent,See you tomorrow.
82,2026-03-25,00:58,Mom,Sent,Meeting started.
82,2026-03-25,01:01,Priya,Received,Thanks!
82,2026-03-25,02:28,Office,Received,Thanks!
82,2026-03-25,03:36,Dad,Received,Let's meet at 6.
82,2026-03-25,04:19,Office,Sent,Where are you?
82,2026-03-25,05:09,Rohan,Received,Let's meet at 6.
82,2026-03-25,06:37,Boss,Received,Can you pick up milk?
82,2026-03-25,06:44,Unknown,Sent,See you tomorrow.
82,2026-03-25,07:35,Boss,Sent,Good night.
82,2026-03-25,09:03,Rohan,Received,Can you pick up milk?
82,2026-03-25,09:29,Office,Received,Okay.
82,2026-03-25,10:39,Rahul,Sent,Can you pick up milk?
82,2026-03-25,12:01,Meera,Received,Let's meet at 6.
82,2026-03-25,13:03,Neha,Received,Traffic is bad.
82,2026-03-25,13:28,Office,Received,Can you pick up milk?
82,2026-03-25,14:10,Mom,Received,Okay.
82,2026-03-25,15:15,Neha,Sent,Traffic is bad.
82,2026-03-25,16:05,Dad,Sent,Good night.
82,2026-03-25,16:40,Karan,Received,Good night.
82,2026-03-25,17:08,Aarav,Received,Let's meet at 6.
82,2026-03-25,17:51,Neha,Sent,Okay.
82,2026-03-25,18:08,Ankit,Sent,Running late by 10 mins.
82,2026-03-25,19:32,Meera,Received,I'll call later.
82,2026-03-25,19:59,Rohan,Received,I'm outside.
82,2026-03-25,20:10,Mom,Received,Okay.
83,2026-03-25,08:28,Sister,Sent,Where are you?
83,2026-03-25,09:11,Karan,Sent,Running late by 10 mins.
83,2026-03-25,09:46,Rahul,Received,On my way.
83,2026-03-25,10:46,Dad,Received,I'll call later.
83,2026-03-25,12:02,Ankit,Sent,Okay.
83,2026-03-25,13:11,Priya,Sent,Can you send the notes?
83,2026-03-25,13:31,Mom,Received,I'm outside.
83,2026-03-25,14:46,Rahul,Received,Reached home.
83,2026-03-25,16:09,Office,Received,I'll call later.
83,2026-03-25,16:45,Office,Received,See you tomorrow.
83,2026-03-25,17:48,Rahul,Received,Okay.
83,2026-03-25,18:58,Rahul,Sent,I'll call later.
83,2026-03-25,19:55,Office,Sent,Call me when free.
83,2026-03-25,20:02,Rahul,Received,Have lunch?
83,2026-03-25,21:29,Office,Received,Done.
83,2026-03-25,22:36,Neha,Received,Good morning 😊
83,2026-03-25,23:53,Sister,Received,Can you send the notes?
83,2026-03-25,23:57,Boss,Received,Reached home.
83,2026-03-26,00:35,Sister,Sent,Where are you?
83,2026-03-26,01:07,Dad,Sent,I'm outside.
83,2026-03-26,02:24,Mom,Received,Can you pick up milk?
83,2026-03-26,03:14,Dad,Sent,Can you pick up milk?
83,2026-03-26,03:35,Meera,Received,I'm outside.
83,2026-03-26,03:46,Priya,Sent,Done.
83,2026-03-26,05:01,Aarav,Sent,Thanks!
83,2026-03-26,05:57,Sister,Sent,I'm outside.
83,2026-03-26,06:12,Office,Received,Good morning 😊
83,2026-03-26,06:26,Rahul,Sent,Good morning 😊
83,2026-03-26,06:52,Neha,Sent,Where are you?
83,2026-03-26,06:57,Ankit,Received,I'm outside.
83,2026-03-26,07:03,Aarav,Received,I'll call later.
83,2026-03-26,08:11,Dad,Received,Can you pick up milk?
83,2026-03-26,09:14,Priya,Received,Can you pick up milk?
83,2026-03-26,10:02,Dad,Sent,Reached home.
83,2026-03-26,10:37,Rahul,Sent,Traffic is bad.
83,2026-03-26,12:06,Aarav,Sent,No problem.
83,2026-03-26,12:17,Meera,Sent,See you tomorrow.
83,2026-03-26,12:36,Karan,Sent,See you tomorrow.
83,2026-03-26,13:07,Office,Sent,On my way.
83,2026-03-26,14:02,Sister,Received,Running late by 10 mins.
83,2026-03-26,15:11,Unknown,Received,Okay.
83,2026-03-26,15:13,Boss,Sent,Have lunch?
83,2026-03-26,16:32,Karan,Sent,Can you pick up milk?
83,2026-03-26,17:08,Dad,Received,Meeting started.
83,2026-03-26,18:13,Meera,Sent,Meeting started.
83,2026-03-26,18:37,Rahul,Received,Thanks!
83,2026-03-26,19:10,Karan,Sent,Can you send the notes?
83,2026-03-26,19:53,Dad,Sent,Where are you?
83,2026-03-26,20:29,Priya,Received,Reached home.
83,2026-03-26,21:29,Mom,Received,Can you send the notes?
84,2026-03-26,09:04,Rahul,Received,Thanks!
84,2026-03-26,10:32,Priya,Received,I'm outside.
84,2026-03-26,11:52,Aarav,Sent,Done.
84,2026-03-26,12:27,Meera,Received,I'll call later.
84,2026-03-26,13:33,Dad,Sent,Let's meet at 6.
84,2026-03-26,13:54,Neha,Received,Traffic is bad.
84,2026-03-26,14:54,Karan,Sent,Traffic is bad.
84,2026-03-26,15:11,Unknown,Received,Done.
84,2026-03-26,16:11,Mom,Received,I'll call later.
84,2026-03-26,16:14,Unknown,Received,Have lunch?
84,2026-03-26,16:25,Mom,Received,Meeting started.
84,2026-03-26,17:04,Ankit,Sent,Can you send the notes?
84,2026-03-26,17:26,Rahul,Received,I'll call later.
84,2026-03-26,17:33,Dad,Received,Have lunch?
84,2026-03-26,18:24,Boss,Received,Can you pick up milk?
84,2026-03-26,19:18,Ankit,Sent,Have lunch?
84,2026-03-26,20:34,Meera,Received,Where are you?
84,2026-03-26,21:06,Karan,Received,No problem.
84,2026-03-26,21:52,Aarav,Received,Meeting started.
84,2026-03-26,22:53,Aarav,Sent,No problem.
84,2026-03-27,00:18,Neha,Sent,Meeting started.
84,2026-03-27,01:05,Rohan,Sent,Traffic is bad.
84,2026-03-27,02:00,Rohan,Received,On my way.
84,2026-03-27,02:10,Dad,Received,Good morning 😊
84,2026-03-27,03:20,Rohan,Sent,Let's meet at 6.
84,2026-03-27,03:52,Karan,Received,See you tomorrow.
84,2026-03-27,04:22,Office,Received,Can you send the notes?
84,2026-03-27,05:05,Boss,Received,Call me when free.
84,2026-03-27,06:12,Office,Sent,Thanks!
84,2026-03-27,06:58,Mom,Received,On my way.
84,2026-03-27,07:18,Neha,Sent,No problem.
84,2026-03-27,08:47,Priya,Received,See you tomorrow.
84,2026-03-27,08:53,Aarav,Sent,Reached home.
84,2026-03-27,10:23,Ankit,Sent,I'll call later.
84,2026-03-27,10:28,Sister,Sent,Thanks!
84,2026-03-27,11:49,Priya,Sent,Good night.
84,2026-03-27,12:21,Dad,Received,Can you send the notes?
84,2026-03-27,12:36,Mom,Sent,Sounds good!
84,2026-03-27,13:13,Karan,Received,I'll call later.
84,2026-03-27,13:17,Karan,Received,Good night.
84,2026-03-27,14:21,Sister,Sent,I'm outside.
84,2026-03-27,15:01,Meera,Sent,Okay.
84,2026-03-27,15:43,Dad,Received,I'm outside.
84,2026-03-27,16:19,Priya,Sent,Running late by 10 mins.
84,2026-03-27,16:25,Office,Sent,Meeting started.
84,2026-03-27,16:46,Mom,Received,Okay.
84,2026-03-27,17:46,Rahul,Sent,Where are you?
84,2026-03-27,18:05,Neha,Received,No problem.
84,2026-03-27,18:42,Unknown,Sent,Good night.
84,2026-03-27,19:17,Boss,Received,I'm outside.
85,2026-03-27,09:23,Office,Received,Running late by 10 mins.
85,2026-03-27,09:49,Rahul,Sent,Meeting started.
85,2026-03-27,10:12,Rahul,Sent,Reached home.
85,2026-03-27,10:54,Unknown,Sent,Running late by 10 mins.
85,2026-03-27,12:22,Aarav,Received,Okay.
85,2026-03-27,13:08,Dad,Sent,Where are you?
85,2026-03-27,14:00,Dad,Received,No problem.
85,2026-03-27,15:01,Unknown,Received,Good morning 😊
85,2026-03-27,16:28,Neha,Received,See you tomorrow.
85,2026-03-27,17:50,Dad,Received,Call me when free.
85,2026-03-27,18:56,Ankit,Received,Okay.
85,2026-03-27,19:26,Neha,Sent,Can you pick up milk?
85,2026-03-27,19:40,Mom,Received,Okay.
85,2026-03-27,20:07,Mom,Received,Traffic is bad.
85,2026-03-27,20:47,Mom,Sent,Okay.
85,2026-03-27,20:50,Mom,Received,See you tomorrow.
85,2026-03-27,22:06,Meera,Received,Meeting started.
85,2026-03-27,23:08,Sister,Sent,On my way.
85,2026-03-27,23:37,Rahul,Received,Good night.
85,2026-03-27,23:48,Meera,Sent,Thanks!
85,2026-03-28,00:28,Aarav,Received,No problem.
85,2026-03-28,00:47,Unknown,Sent,Running late by 10 mins.
85,2026-03-28,01:35,Ankit,Sent,Can you send the notes?
85,2026-03-28,01:53,Rahul,Sent,Meeting started.
85,2026-03-28,03:16,Ankit,Sent,Where are you?
85,2026-03-28,03:54,Meera,Received,Okay.
85,2026-03-28,04:22,Sister,Received,See you tomorrow.
85,2026-03-28,05:36,Rohan,Sent,On my way.
85,2026-03-28,06:14,Meera,Received,Good night.
85,2026-03-28,06:39,Priya,Received,Have lunch?
85,2026-03-28,07:28,Boss,Sent,Meeting started.
85,2026-03-28,08:30,Unknown,Received,Good night.
85,2026-03-28,09:36,Neha,Sent,On my way.
85,2026-03-28,10:38,Meera,Received,On my way.
85,2026-03-28,10:58,Neha,Sent,Good night.
85,2026-03-28,11:03,Priya,Sent,Have lunch?
85,2026-03-28,11:50,Office,Sent,No problem.
85,2026-03-28,12:06,Office,Received,Sounds good!
85,2026-03-28,13:35,Dad,Received,Sounds good!
85,2026-03-28,14:47,Meera,Sent,I'm outside.
85,2026-03-28,16:07,Karan,Sent,On my way.
85,2026-03-28,16:36,Ankit,Received,See you tomorrow.
85,2026-03-28,17:43,Mom,Sent,I'm outside.
85,2026-03-28,19:05,Priya,Sent,Can you pick up milk?
85,2026-03-28,19:47,Boss,Sent,Traffic is bad.
85,2026-03-28,19:49,Karan,Sent,I'm outside.
85,2026-03-28,20:06,Aarav,Received,Where are you?
85,2026-03-28,20:29,Sister,Sent,Let's meet at 6.
85,2026-03-28,21:38,Neha,Received,Traffic is bad.
85,2026-03-28,22:49,Office,Received,Reached home.
86,2026-03-28,08:34,Meera,Sent,No problem.
86,2026-03-28,09:10,Ankit,Sent,On my way.
86,2026-03-28,10:01,Mom,Received,Let's meet at 6.
86,2026-03-28,10:12,Aarav,Received,Done.
86,2026-03-28,11:05,Sister,Sent,Can you pick up milk?
86,2026-03-28,12:35,Boss,Received,Call me when free.
86,2026-03-28,14:02,Karan,Sent,On my way.
86,2026-03-28,14:26,Sister,Sent,On my way.
86,2026-03-28,14:50,Meera,Sent,See you tomorrow.
86,2026-03-28,15:48,Meera,Sent,Call me when free.
86,2026-03-28,16:38,Karan,Sent,Call me when free.
86,2026-03-28,16:48,Neha,Received,Reached home.
86,2026-03-28,17:44,Unknown,Sent,Thanks!
86,2026-03-28,18:28,Mom,Received,Okay.
86,2026-03-28,18:57,Office,Sent,Running late by 10 mins.
86,2026-03-28,19:42,Ankit,Received,On my way.
86,2026-03-28,20:50,Karan,Sent,Done.
86,2026-03-28,21:27,Meera,Received,Can you send the notes?
86,2026-03-28,22:53,Priya,Received,Running late by 10 mins.
86,2026-03-29,00:00,Office,Sent,Sounds good!
86,2026-03-29,00:44,Ankit,Received,Let's meet at 6.
86,2026-03-29,00:57,Neha,Sent,Let's meet at 6.
86,2026-03-29,01:56,Dad,Received,Good morning 😊
86,2026-03-29,03:16,Priya,Sent,Reached home.
86,2026-03-29,04:02,Boss,Sent,I'm outside.
86,2026-03-29,05:11,Meera,Received,No problem.
86,2026-03-29,06:17,Rahul,Sent,Can you pick up milk?
86,2026-03-29,07:14,Meera,Sent,Where are you?
86,2026-03-29,08:44,Priya,Sent,Call me when free.
86,2026-03-29,09:51,Aarav,Received,Can you send the notes?
86,2026-03-29,10:11,Dad,Received,Reached home.
86,2026-03-29,11:15,Boss,Sent,I'll call later.
86,2026-03-29,11:37,Neha,Sent,On my way.
86,2026-03-29,12:33,Aarav,Sent,Meeting started.
86,2026-03-29,12:44,Unknown,Received,Traffic is bad.
86,2026-03-29,13:51,Dad,Received,Call me when free.
86,2026-03-29,15:21,Ankit,Received,Reached home.
86,2026-03-29,15:48,Neha,Received,Okay.
86,2026-03-29,16:42,Unknown,Received,Traffic is bad.
86,2026-03-29,16:59,Neha,Sent,I'm outside.
86,2026-03-29,17:52,Aarav,Sent,I'm outside.
86,2026-03-29,19:01,Karan,Sent,Traffic is bad.
86,2026-03-29,19:28,Sister,Sent,Sounds good!
86,2026-03-29,20:40,Unknown,Sent,Done.
86,2026-03-29,21:47,Rahul,Received,See you tomorrow.
86,2026-03-29,22:27,Office,Received,No problem.
86,2026-03-29,23:57,Mom,Received,Okay.
86,2026-03-30,01:01,Aarav,Sent,Good morning 😊
86,2026-03-30,02:24,Karan,Sent,See you tomorrow.
86,2026-03-30,03:33,Rohan,Received,No problem.
87,2026-03-29,09:08,Sister,Sent,I'm outside.
87,2026-03-29,10:22,Sister,Received,Where are you?
87,2026-03-29,11:10,Rahul,Sent,Can you send the notes?
87,2026-03-29,11:34,Neha,Received,Can you send the notes?
87,2026-03-29,12:49,Neha,Received,Running late by 10 mins.
87,2026-03-29,13:43,Neha,Received,Done.
87,2026-03-29,15:00,Dad,Received,Good morning 😊
87,2026-03-29,16:20,Mom,Received,Can you send the notes?
87,2026-03-29,17:14,Meera,Received,Let's meet at 6.
87,2026-03-29,17:40,Unknown,Received,Let's meet at 6.
87,2026-03-29,18:31,Meera,Received,Thanks!
87,2026-03-29,18:35,Dad,Sent,I'm outside.
87,2026-03-29,18:53,Ankit,Sent,Running late by 10 mins.
87,2026-03-29,19:58,Mom,Sent,Okay.
87,2026-03-29,21:23,Priya,Sent,On my way.
87,2026-03-29,22:52,Unknown,Received,Reached home.
87,2026-03-29,23:04,Priya,Received,Thanks!
87,2026-03-30,00:22,Neha,Received,Call me when free.
87,2026-03-30,01:05,Unknown,Sent,See you tomorrow.
87,2026-03-30,01:35,Unknown,Sent,I'll call later.
87,2026-03-30,02:02,Neha,Sent,Reached home.
87,2026-03-30,03:00,Office,Received,On my way.
87,2026-03-30,03:14,Karan,Received,Traffic is bad.
87,2026-03-30,03:43,Boss,Sent,Okay.
87,2026-03-30,04:19,Meera,Sent,Can you send the notes?
87,2026-03-30,04:27,Aarav,Received,Meeting started.
87,2026-03-30,05:12,Mom,Sent,Running late by 10 mins.
87,2026-03-30,05:27,Aarav,Received,Sounds good!
87,2026-03-30,06:56,Priya,Sent,Sounds good!
87,2026-03-30,07:18,Rahul,Received,Meeting started.
87,2026-03-30,08:01,Karan,Received,On my way.
87,2026-03-30,09:26,Office,Received,Sounds good!
87,2026-03-30,10:29,Boss,Sent,Traffic is bad.
87,2026-03-30,10:55,Meera,Sent,Meeting started.
87,2026-03-30,11:38,Priya,Sent,Done.
87,2026-03-30,11:49,Meera,Received,Running late by 10 mins.
87,2026-03-30,12:32,Karan,Sent,Reached home.
87,2026-03-30,13:32,Karan,Received,I'll call later.
87,2026-03-30,14:41,Ankit,Received,Done.
87,2026-03-30,15:47,Ankit,Sent,No problem.
87,2026-03-30,16:32,Neha,Sent,On my way.
87,2026-03-30,17:41,Dad,Received,Sounds good!
87,2026-03-30,19:06,Aarav,Received,Traffic is bad.
87,2026-03-30,20:33,Priya,Received,Good morning 😊
87,2026-03-30,21:37,Karan,Sent,Can you pick up milk?
87,2026-03-30,23:05,Rahul,Sent,I'll call later.
